sequence_id	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids
k141_892019	deepbgc	0.1.0	deepbgc	k141_892019_2-620.1	2	620	618	1	8	1	0.54948	antibacterial	0.66	0.08	0.11	0.36	NRP	0.00	0.52	0.12	0.19	0.09	0.02	0.07	k141_892019_k141_892019_1	PF00561	PF05728;PF12697;PF03096;PF12146;PF00561;PF06821;PF11144;PF00756
k141_495635	deepbgc	0.1.0	deepbgc	k141_495635_176-1113.1	176	1113	937	3	3	0	0.62531	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_495635_k141_495635_2;k141_495635_k141_495635_3;k141_495635_k141_495635_4		PF00852;PF00852;PF17039
k141_396589	deepbgc	0.1.0	deepbgc	k141_396589_35-296.1	35	296	261	1	1	0	0.58319	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_396589_k141_396589_1		PF01457
k141_198377	deepbgc	0.1.0	deepbgc	k141_198377_1960-2149.1	1960	2149	189	1	1	0	0.51805	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_198377_k141_198377_3		PF17284
k141_594739	deepbgc	0.1.0	deepbgc	k141_594739_541-898.1	541	898	357	1	1	0	0.67822	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_594739_k141_594739_1		PF00382
k141_892057	deepbgc	0.1.0	deepbgc	k141_892057_1339-2455.1	1339	2455	1116	2	3	0	0.51260	antibacterial	0.87	0.06	0.19	0.25		0.00	0.09	0.14	0.30	0.20	0.03	0.30	k141_892057_k141_892057_2;k141_892057_k141_892057_3		PF13937;PF02310;PF01642
k141_198389	deepbgc	0.1.0	deepbgc	k141_198389_1-622.1	1	622	621	1	1	0	0.50945	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_198389_k141_198389_1		PF02347
k141_396620	deepbgc	0.1.0	deepbgc	k141_396620_2-455.1	2	455	453	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_396620_k141_396620_1		PF00530
k141_594783	deepbgc	0.1.0	deepbgc	k141_594783_2-875.1	2	875	873	1	1	1	0.62707	antibacterial	0.83	0.06	0.17	0.30		0.00	0.11	0.08	0.32	0.20	0.03	0.31	k141_594783_k141_594783_1	PF00171	PF00171
k141_693894	deepbgc	0.1.0	deepbgc	k141_693894_2-1316.1	2	1316	1314	1	4	1	0.51295	antibacterial	0.51	0.04	0.16	0.20		0.00	0.08	0.20	0.23	0.29	0.03	0.23	k141_693894_k141_693894_1	PF01636	PF03109;PF01163;PF00069;PF01636
k141_594792	deepbgc	0.1.0	deepbgc	k141_594792_171-1062.1	171	1062	891	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_594792_k141_594792_1		PF07727
k141_297567	deepbgc	0.1.0	deepbgc	k141_297567_114-957.1	114	957	843	1	1	1	0.72342	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.07	0.32	0.20	0.06	0.32	k141_297567_k141_297567_1	PF05159	PF05159
k141_396650	deepbgc	0.1.0	deepbgc	k141_396650_311-869.1	311	869	558	2	2	0	0.69993	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.09	0.32	0.20	0.03	0.32	k141_396650_k141_396650_1;k141_396650_k141_396650_2		PF00153;PF00153
k141_892134	deepbgc	0.1.0	deepbgc	k141_892134_726-942.1	726	942	216	1	8	2	0.81712		0.41	0.39	0.21	0.04		0.03	0.00	0.39	0.05	0.25	0.00	0.28	k141_892134_k141_892134_3	PF08242;PF08241	PF13489;PF03492;PF08241;PF01209;PF13847;PF05148;PF08242;PF13649
k141_340	deepbgc	0.1.0	deepbgc	k141_340_723-1011.1	723	1011	288	1	3	1	0.58072	antibacterial	0.83	0.13	0.16	0.33		0.01	0.22	0.08	0.49	0.13	0.04	0.16	k141_340_k141_340_2	PF01370	PF03435;PF01370;PF13460
k141_1090314	deepbgc	0.1.0	deepbgc	k141_1090314_1-1267.1	1	1267	1266	2	10	2	0.75578		0.45	0.38	0.20	0.02		0.02	0.04	0.37	0.05	0.21	0.00	0.31	k141_1090314_k141_1090314_1;k141_1090314_k141_1090314_2	PF08242;PF08241	PF00892;PF06325;PF01209;PF13489;PF05175;PF13679;PF13847;PF13649;PF08241;PF08242
k141_347	deepbgc	0.1.0	deepbgc	k141_347_288-966.1	288	966	678	1	1	0	0.65850	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_347_k141_347_1		PF03781
k141_793073	deepbgc	0.1.0	deepbgc	k141_793073_506-1061.1	506	1061	555	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_793073_k141_793073_1		PF11864
k141_99457	deepbgc	0.1.0	deepbgc	k141_99457_1071-1179.1	1071	1179	108	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_99457_k141_99457_3		PF00683
k141_198462	deepbgc	0.1.0	deepbgc	k141_198462_393-849.1	393	849	456	1	1	0	0.54412	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_198462_k141_198462_1		PF00703
k141_396687	deepbgc	0.1.0	deepbgc	k141_396687_77-1115.1	77	1115	1038	1	6	1	0.55125	antibacterial	0.74	0.06	0.13	0.25	Saccharide	0.00	0.00	0.05	0.04	0.03	0.85	0.04	k141_396687_k141_396687_1	PF00534	PF13524;PF00534;PF13692;PF13439;PF13579;PF13477
k141_198473	deepbgc	0.1.0	deepbgc	k141_198473_879-1248.1	879	1248	369	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_198473_k141_198473_3		PF01388
k141_892182	deepbgc	0.1.0	deepbgc	k141_892182_582-1506.1	582	1506	924	1	1	0	0.56447	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_892182_k141_892182_1		PF02469
k141_99505	deepbgc	0.1.0	deepbgc	k141_99505_1514-2095.1	1514	2095	581	2	2	0	0.55646	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_99505_k141_99505_1;k141_99505_k141_99505_2		PF01105;PF01105
k141_793144	deepbgc	0.1.0	deepbgc	k141_793144_2150-2480.1	2150	2480	330	1	1	0	0.59143	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_793144_k141_793144_4		PF02494
k141_991349	deepbgc	0.1.0	deepbgc	k141_991349_492-1350.1	492	1350	858	1	1	0	0.56285	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_991349_k141_991349_1		PF07317
k141_892246	deepbgc	0.1.0	deepbgc	k141_892246_2-1480.1	2	1480	1478	3	4	1	0.59695	antibacterial	0.50	0.17	0.38	0.11	Polyketide	0.00	0.13	0.15	0.58	0.07	0.01	0.09	k141_892246_k141_892246_1;k141_892246_k141_892246_2;k141_892246_k141_892246_3	PF00107	PF00107;PF13602;PF00756;PF10503
k141_694046	deepbgc	0.1.0	deepbgc	k141_694046_2-866.1	2	866	864	1	6	0	0.53114	antibacterial	0.83	0.10	0.16	0.34		0.01	0.10	0.11	0.29	0.22	0.04	0.29	k141_694046_k141_694046_1		PF13565;PF13936;PF13384;PF01527;PF13518;PF13551
k141_454	deepbgc	0.1.0	deepbgc	k141_454_858-1152.1	858	1152	294	1	1	0	0.53513	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_454_k141_454_1		PF00024
k141_456	deepbgc	0.1.0	deepbgc	k141_456_850-1225.1	850	1225	375	1	1	0	0.65406	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_456_k141_456_2		PF00010
k141_793177	deepbgc	0.1.0	deepbgc	k141_793177_2-2484.1	2	2484	2482	3	6	4	0.87564	antibacterial	0.73	0.04	0.22	0.16	Polyketide	0.11	0.01	0.03	0.64	0.00	0.00	0.24	k141_793177_k141_793177_1;k141_793177_k141_793177_2;k141_793177_k141_793177_3	PF01370;PF00067;PF08659;PF00106	PF00106;PF13561;PF08659;PF01370;PF00067;PF16884
k141_694081	deepbgc	0.1.0	deepbgc	k141_694081_557-1484.1	557	1484	927	1	1	0	0.50891	antibacterial	0.87	0.06	0.16	0.26		0.00	0.08	0.08	0.27	0.29	0.03	0.29	k141_694081_k141_694081_2		PF07715
k141_892301	deepbgc	0.1.0	deepbgc	k141_892301_1-436.1	1	436	435	1	2	1	0.54092	antibacterial	0.58	0.03	0.42	0.11		0.08	0.20	0.03	0.07	0.19	0.00	0.43	k141_892301_k141_892301_1	PF00106	PF13561;PF00106
k141_694094	deepbgc	0.1.0	deepbgc	k141_694094_0-360.1	0	360	360	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.08	0.33	0.21	0.03	0.32	k141_694094_k141_694094_1		PF13966
k141_991399	deepbgc	0.1.0	deepbgc	k141_991399_255-2127.1	255	2127	1872	1	1	0	0.54305	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_991399_k141_991399_1		PF03629
k141_99582	deepbgc	0.1.0	deepbgc	k141_99582_839-1694.1	839	1694	855	1	1	0	0.50159	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_99582_k141_99582_2		PF00665
k141_694112	deepbgc	0.1.0	deepbgc	k141_694112_505-1054.1	505	1054	549	1	1	1	0.62707	antibacterial	0.83	0.06	0.17	0.30		0.00	0.11	0.08	0.32	0.20	0.03	0.31	k141_694112_k141_694112_2	PF00171	PF00171
k141_495862	deepbgc	0.1.0	deepbgc	k141_495862_398-707.1	398	707	309	1	3	0	0.52265	antibacterial	0.82	0.05	0.14	0.33		0.00	0.10	0.11	0.30	0.22	0.04	0.29	k141_495862_k141_495862_2		PF01527;PF13384;PF13022
k141_525	deepbgc	0.1.0	deepbgc	k141_525_255-456.1	255	456	201	1	1	0	0.53936	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_525_k141_525_1		PF13516
k141_793257	deepbgc	0.1.0	deepbgc	k141_793257_1018-1495.1	1018	1495	477	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.08	0.33	0.21	0.03	0.32	k141_793257_k141_793257_1		PF13966
k141_566	deepbgc	0.1.0	deepbgc	k141_566_524-1043.1	524	1043	519	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_566_k141_566_2		PF00098
k141_495905	deepbgc	0.1.0	deepbgc	k141_495905_1549-1972.1	1549	1972	423	1	5	1	0.57025		0.33	0.03	0.23	0.18		0.00	0.08	0.21	0.20	0.32	0.03	0.20	k141_495905_k141_495905_5	PF01636	PF00069;PF07714;PF14531;PF01636;PF06293
k141_1090569	deepbgc	0.1.0	deepbgc	k141_1090569_901-2042.1	901	2042	1141	2	3	0	0.75022	antibacterial	0.84	0.08	0.18	0.26		0.05	0.06	0.06	0.45	0.15	0.01	0.25	k141_1090569_k141_1090569_2;k141_1090569_k141_1090569_3		PF00135;PF00135;PF07859
k141_793293	deepbgc	0.1.0	deepbgc	k141_793293_692-1058.1	692	1058	366	1	1	0	0.61743	antibacterial	0.85	0.06	0.19	0.25		0.00	0.10	0.07	0.32	0.21	0.03	0.32	k141_793293_k141_793293_1		PF02515
k141_99647	deepbgc	0.1.0	deepbgc	k141_99647_1-733.1	1	733	732	1	1	0	0.57647	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_99647_k141_99647_1		PF14247
k141_694194	deepbgc	0.1.0	deepbgc	k141_694194_2-1424.1	2	1424	1422	2	4	3	0.68205	antibacterial	0.87	0.06	0.13	0.21		0.01	0.09	0.09	0.38	0.23	0.03	0.27	k141_694194_k141_694194_1;k141_694194_k141_694194_2	PF00441;PF02771;PF02770	PF02771;PF00441;PF02770;PF02771
k141_892439	deepbgc	0.1.0	deepbgc	k141_892439_152-1109.1	152	1109	957	1	2	0	0.50669	antibacterial	0.78	0.06	0.15	0.34		0.00	0.10	0.08	0.32	0.21	0.02	0.31	k141_892439_k141_892439_1		PF07836;PF00682
k141_892447	deepbgc	0.1.0	deepbgc	k141_892447_0-1070.1	0	1070	1070	2	4	1	0.65860	antibacterial	0.70	0.05	0.11	0.35	NRP	0.00	0.54	0.11	0.20	0.07	0.02	0.07	k141_892447_k141_892447_1;k141_892447_k141_892447_2	PF00561	PF12697;PF12146;PF00561;PF13490
k141_297850	deepbgc	0.1.0	deepbgc	k141_297850_219-651.1	219	651	432	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.08	0.33	0.21	0.03	0.32	k141_297850_k141_297850_2		PF13966
k141_991539	deepbgc	0.1.0	deepbgc	k141_991539_830-1349.1	830	1349	519	1	1	1	0.56271	antibacterial	0.87	0.06	0.17	0.26		0.00	0.07	0.05	0.28	0.20	0.03	0.42	k141_991539_k141_991539_1	PF00494	PF00494
k141_198565	deepbgc	0.1.0	deepbgc	k141_198565_24345-30678.1	24345	30678	6333	7	16	4	0.72142		0.49	0.16	0.19	0.06		0.02	0.02	0.24	0.00	0.27	0.35	0.10	k141_198565_k141_198565_25;k141_198565_k141_198565_26;k141_198565_k141_198565_27;k141_198565_k141_198565_28;k141_198565_k141_198565_29;k141_198565_k141_198565_30;k141_198565_k141_198565_31	PF08242;PF04055;PF08241;PF00535	PF13632;PF03552;PF13641;PF13506;PF00535;PF04173;PF00497;PF10613;PF00528;PF00528;PF13847;PF08241;PF08242;PF13649;PF04055;PF02310
k141_595127	deepbgc	0.1.0	deepbgc	k141_595127_72-1812.1	72	1812	1740	2	2	0	0.61503	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_595127_k141_595127_1;k141_595127_k141_595127_2		PF06762;PF00076
k141_198587	deepbgc	0.1.0	deepbgc	k141_198587_1-2152.1	1	2152	2151	1	1	0	0.52425	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_198587_k141_198587_1		PF13385
k141_703	deepbgc	0.1.0	deepbgc	k141_703_0-2317.1	0	2317	2317	4	3	0	0.60064	antibacterial	0.85	0.08	0.16	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_703_k141_703_1;k141_703_k141_703_2;k141_703_k141_703_3;k141_703_k141_703_4		PF00665;PF09337;PF00098
k141_793409	deepbgc	0.1.0	deepbgc	k141_793409_1353-1782.1	1353	1782	429	1	1	0	0.51599	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_793409_k141_793409_2		PF01105
k141_496005	deepbgc	0.1.0	deepbgc	k141_496005_2-278.1	2	278	276	1	2	0	0.63180	antibacterial	0.79	0.06	0.12	0.21		0.00	0.09	0.06	0.34	0.27	0.02	0.26	k141_496005_k141_496005_1		PF00196;PF08281
k141_396991	deepbgc	0.1.0	deepbgc	k141_396991_1-967.1	1	967	966	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_396991_k141_396991_1		PF15320
k141_397017	deepbgc	0.1.0	deepbgc	k141_397017_514-1096.1	514	1096	582	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_397017_k141_397017_2		PF09337
k141_991698	deepbgc	0.1.0	deepbgc	k141_991698_1767-2064.1	1767	2064	297	1	1	0	0.61863	antibacterial	0.80	0.04	0.16	0.46	Polyketide	0.00	0.00	0.01	0.92	0.01	0.01	0.05	k141_991698_k141_991698_2		PF07690
k141_198649	deepbgc	0.1.0	deepbgc	k141_198649_0-1065.1	0	1065	1065	1	1	0	0.50539	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_198649_k141_198649_1		PF12259
k141_793488	deepbgc	0.1.0	deepbgc	k141_793488_473-866.1	473	866	393	1	1	0	0.60851	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_793488_k141_793488_1		PF00722
k141_694368	deepbgc	0.1.0	deepbgc	k141_694368_1860-2136.1	1860	2136	276	1	1	0	0.54231	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_694368_k141_694368_5		PF03747
k141_397070	deepbgc	0.1.0	deepbgc	k141_397070_126-1856.1	126	1856	1730	2	4	2	0.61821		0.49	0.14	0.45	0.08		0.01	0.40	0.37	0.25	0.02	0.04	0.07	k141_397070_k141_397070_1;k141_397070_k141_397070_2	PF00155;PF01041	PF00464;PF01212;PF01041;PF00155
k141_694382	deepbgc	0.1.0	deepbgc	k141_694382_713-914.1	713	914	201	1	3	0	0.55403		0.42	0.03	0.30	0.14		0.00	0.09	0.07	0.31	0.27	0.03	0.29	k141_694382_k141_694382_1		PF07714;PF00069;PF12330
k141_892649	deepbgc	0.1.0	deepbgc	k141_892649_427-1526.1	427	1526	1099	2	2	0	0.57237	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_892649_k141_892649_1;k141_892649_k141_892649_2		PF11864;PF11864
k141_829	deepbgc	0.1.0	deepbgc	k141_829_901-1369.1	901	1369	468	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.08	0.33	0.21	0.03	0.32	k141_829_k141_829_1		PF13966
k141_198680	deepbgc	0.1.0	deepbgc	k141_198680_1153-1225.1	1153	1225	72	1	1	0	0.51396	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_198680_k141_198680_2		PF05115
k141_991769	deepbgc	0.1.0	deepbgc	k141_991769_2-1088.1	2	1088	1086	1	2	0	0.51061	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_991769_k141_991769_1		PF08450;PF03088
k141_99862	deepbgc	0.1.0	deepbgc	k141_99862_0-597.1	0	597	597	1	1	0	0.64140	antibacterial	0.61	0.04	0.19	0.18		0.00	0.10	0.07	0.32	0.24	0.03	0.29	k141_99862_k141_99862_1		PF00069
k141_496131	deepbgc	0.1.0	deepbgc	k141_496131_39-2172.1	39	2172	2133	2	2	0	0.59516	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.08	0.33	0.21	0.03	0.31	k141_496131_k141_496131_1;k141_496131_k141_496131_2		PF00884;PF14240
k141_595287	deepbgc	0.1.0	deepbgc	k141_595287_43-355.1	43	355	312	1	1	0	0.60156	antibacterial	0.86	0.06	0.15	0.25		0.00	0.08	0.08	0.27	0.27	0.01	0.31	k141_595287_k141_595287_1		PF00326
k141_496166	deepbgc	0.1.0	deepbgc	k141_496166_732-852.1	732	852	120	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_496166_k141_496166_1		PF16741
k141_694481	deepbgc	0.1.0	deepbgc	k141_694481_1-487.1	1	487	486	1	1	0	0.53662	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_694481_k141_694481_1		PF00482
k141_793604	deepbgc	0.1.0	deepbgc	k141_793604_0-324.1	0	324	324	1	1	1	0.57945	antibacterial	0.58	0.09	0.37	0.17	Other	0.00	0.18	0.50	0.13	0.06	0.01	0.14	k141_793604_k141_793604_1	PF00155	PF00155
k141_397206	deepbgc	0.1.0	deepbgc	k141_397206_645-1965.1	645	1965	1320	1	1	0	0.60515	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_397206_k141_397206_2		PF11843
k141_99880	deepbgc	0.1.0	deepbgc	k141_99880_1223-2183.1	1223	2183	960	1	4	3	0.50977	antibacterial	0.62	0.07	0.09	0.32		0.00	0.16	0.23	0.45	0.05	0.02	0.23	k141_99880_k141_99880_3	PF08541;PF08545;PF00108	PF08541;PF08545;PF00195;PF00108
k141_793653	deepbgc	0.1.0	deepbgc	k141_793653_1051-1216.1	1051	1216	165	1	1	0	0.62431	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k141_793653_k141_793653_3		PF12292
