sequence_id	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids
k119_10745	deepbgc	0.1.0	deepbgc	k119_10745_2-1769.1	2	1769	1767	1	1	0	0.66491	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_10745_k119_10745_1		PF12708
k119_29512	deepbgc	0.1.0	deepbgc	k119_29512_1-962.1	1	962	961	2	2	0	0.57315	antibacterial	0.83	0.04	0.16	0.23		0.00	0.07	0.06	0.33	0.27	0.02	0.29	k119_29512_k119_29512_1;k119_29512_k119_29512_2		PF08281;PF05772
k119_8075	deepbgc	0.1.0	deepbgc	k119_8075_501-684.1	501	684	183	1	1	0	0.57893	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_8075_k119_8075_2		PF02178
k119_64	deepbgc	0.1.0	deepbgc	k119_64_2-1685.1	2	1685	1683	1	1	0	0.50016	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_64_k119_64_1		PF09851
k119_13448	deepbgc	0.1.0	deepbgc	k119_13448_842-1040.1	842	1040	198	1	1	0	0.52289	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_13448_k119_13448_3		PF06035
k119_10764	deepbgc	0.1.0	deepbgc	k119_10764_185-341.1	185	341	156	1	2	0	0.53136	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_10764_k119_10764_2		PF02796;PF13936
k119_5417	deepbgc	0.1.0	deepbgc	k119_5417_521-1523.1	521	1523	1002	1	1	0	0.56147	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_5417_k119_5417_2		PF01909
k119_26852	deepbgc	0.1.0	deepbgc	k119_26852_0-1377.1	0	1377	1377	3	4	2	0.69297	antibacterial	0.75	0.05	0.14	0.24	Saccharide	0.00	0.02	0.02	0.09	0.05	0.78	0.05	k119_26852_k119_26852_1;k119_26852_k119_26852_2;k119_26852_k119_26852_3	PF00535;PF00534	PF13692;PF00534;PF13524;PF00535
k119_18791	deepbgc	0.1.0	deepbgc	k119_18791_2825-3410.1	2825	3410	585	1	2	0	0.55346	antibacterial	0.87	0.01	0.04	0.11		0.00	0.02	0.05	0.02	0.45	0.01	0.46	k119_18791_k119_18791_4		PF05118;PF07883
k119_26854	deepbgc	0.1.0	deepbgc	k119_26854_723-1170.1	723	1170	447	1	1	0	0.56014	antibacterial	0.87	0.06	0.17	0.26		0.00	0.25	0.07	0.43	0.18	0.03	0.26	k119_26854_k119_26854_2		PF01510
k119_16118	deepbgc	0.1.0	deepbgc	k119_16118_1028-1703.1	1028	1703	675	1	1	0	0.52425	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_16118_k119_16118_2		PF13385
k119_18799	deepbgc	0.1.0	deepbgc	k119_18799_1-382.1	1	382	381	1	1	0	0.56014	antibacterial	0.87	0.06	0.17	0.26		0.00	0.25	0.07	0.43	0.18	0.03	0.26	k119_18799_k119_18799_1		PF01510
k119_24196	deepbgc	0.1.0	deepbgc	k119_24196_512-899.1	512	899	387	1	1	0	0.50900	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.11	0.30	0.22	0.03	0.31	k119_24196_k119_24196_2		PF00805
k119_18802	deepbgc	0.1.0	deepbgc	k119_18802_45-1227.1	45	1227	1182	1	1	0	0.59394	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_18802_k119_18802_1		PF12518
k119_24201	deepbgc	0.1.0	deepbgc	k119_24201_729-1041.1	729	1041	312	1	1	0	0.60073	antibacterial	0.86	0.06	0.16	0.26		0.00	0.09	0.07	0.34	0.21	0.05	0.31	k119_24201_k119_24201_2		PF01804
k119_16131	deepbgc	0.1.0	deepbgc	k119_16131_214-1051.1	214	1051	837	1	1	0	0.52553	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_16131_k119_16131_1		PF00852
k119_2785	deepbgc	0.1.0	deepbgc	k119_2785_0-1098.1	0	1098	1098	1	1	0	0.66491	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_2785_k119_2785_1		PF12708
k119_26893	deepbgc	0.1.0	deepbgc	k119_26893_0-396.1	0	396	396	1	1	0	0.54321	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_26893_k119_26893_1		PF00239
k119_10799	deepbgc	0.1.0	deepbgc	k119_10799_0-1281.1	0	1281	1281	1	1	0	0.67738	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_10799_k119_10799_1		PF05345
k119_10816	deepbgc	0.1.0	deepbgc	k119_10816_69-1592.1	69	1592	1523	2	2	1	0.65972	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.06	0.33	0.21	0.06	0.31	k119_10816_k119_10816_2;k119_10816_k119_10816_3	PF01075	PF01075;PF13946
k119_26917	deepbgc	0.1.0	deepbgc	k119_26917_555-1356.1	555	1356	801	1	1	0	0.55145	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_26917_k119_26917_2		PF00754
k119_5483	deepbgc	0.1.0	deepbgc	k119_5483_2-1209.1	2	1209	1207	2	3	2	0.59054	antibacterial	0.59	0.08	0.37	0.18	Other	0.00	0.06	0.67	0.02	0.01	0.02	0.22	k119_5483_k119_5483_1;k119_5483_k119_5483_2	PF00202;PF00155	PF02729;PF00202;PF00155
k119_26927	deepbgc	0.1.0	deepbgc	k119_26927_556-1687.1	556	1687	1131	1	1	0	0.50836	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_26927_k119_26927_2		PF02305
k119_29617	deepbgc	0.1.0	deepbgc	k119_29617_1-241.1	1	241	240	1	1	0	0.53613	antibacterial	0.82	0.08	0.16	0.24		0.00	0.07	0.07	0.34	0.21	0.03	0.33	k119_29617_k119_29617_1		PF04542
k119_8148	deepbgc	0.1.0	deepbgc	k119_8148_593-845.1	593	845	252	1	1	0	0.52070	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_8148_k119_8148_4		PF12841
k119_26930	deepbgc	0.1.0	deepbgc	k119_26930_686-1130.1	686	1130	444	1	4	1	0.52501	antibacterial	0.70	0.05	0.11	0.35	NRP	0.00	0.54	0.10	0.21	0.07	0.02	0.07	k119_26930_k119_26930_2	PF00561	PF01764;PF12697;PF12146;PF00561
k119_5499	deepbgc	0.1.0	deepbgc	k119_5499_2-2111.1	2	2111	2109	1	1	0	0.56777	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_5499_k119_5499_1		PF07484
k119_10855	deepbgc	0.1.0	deepbgc	k119_10855_1-1066.1	1	1066	1065	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_10855_k119_10855_1		PF00998
k119_192	deepbgc	0.1.0	deepbgc	k119_192_597-1164.1	597	1164	567	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_192_k119_192_2		PF00729
k119_26956	deepbgc	0.1.0	deepbgc	k119_26956_572-2374.1	572	2374	1802	2	2	0	0.56002	antibacterial	0.85	0.06	0.15	0.32		0.01	0.09	0.12	0.28	0.22	0.04	0.28	k119_26956_k119_26956_2;k119_26956_k119_26956_3		PF14667;PF13384
k119_21621	deepbgc	0.1.0	deepbgc	k119_21621_2-1118.1	2	1118	1116	1	1	0	0.52425	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_21621_k119_21621_1		PF13385
k119_2851	deepbgc	0.1.0	deepbgc	k119_2851_123-1137.1	123	1137	1014	1	2	0	0.62759	antibacterial	0.86	0.06	0.18	0.25		0.06	0.09	0.07	0.32	0.18	0.04	0.28	k119_2851_k119_2851_1		PF02543;PF16861
k119_29648	deepbgc	0.1.0	deepbgc	k119_29648_1-259.1	1	259	258	1	1	0	0.57311	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_29648_k119_29648_1		PF05419
k119_21627	deepbgc	0.1.0	deepbgc	k119_21627_1086-2031.1	1086	2031	945	1	1	0	0.52425	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_21627_k119_21627_3		PF13385
k119_21643	deepbgc	0.1.0	deepbgc	k119_21643_1-1608.1	1	1608	1607	3	8	4	0.70584	antibacterial	0.53	0.18	0.33	0.14		0.02	0.18	0.10	0.46	0.04	0.25	0.05	k119_21643_k119_21643_1;k119_21643_k119_21643_2;k119_21643_k119_21643_3	PF07993;PF02719;PF04321;PF01370	PF13640;PF13661;PF04321;PF01370;PF16363;PF07993;PF01073;PF02719
k119_8195	deepbgc	0.1.0	deepbgc	k119_8195_2-185.1	2	185	183	1	1	0	0.52936	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_8195_k119_8195_1		PF13936
k119_8200	deepbgc	0.1.0	deepbgc	k119_8200_0-225.1	0	225	225	1	2	0	0.60461	antibacterial	0.84	0.08	0.18	0.26		0.05	0.06	0.06	0.45	0.15	0.01	0.25	k119_8200_k119_8200_1		PF07859;PF00135
k119_29700	deepbgc	0.1.0	deepbgc	k119_29700_52-640.1	52	640	588	1	2	1	0.52245	antibacterial	0.69	0.13	0.29	0.09	Polyketide	0.00	0.39	0.13	0.52	0.10	0.05	0.15	k119_29700_k119_29700_1	PF01041	PF01041;PF01212
k119_2888	deepbgc	0.1.0	deepbgc	k119_2888_515-1463.1	515	1463	948	1	3	1	0.54372	antibacterial	0.77	0.06	0.15	0.25	Saccharide	0.00	0.04	0.05	0.13	0.09	0.64	0.07	k119_2888_k119_2888_3	PF00534	PF13692;PF00534;PF13439
k119_8221	deepbgc	0.1.0	deepbgc	k119_8221_2-431.1	2	431	429	1	2	1	0.50267	antibacterial	0.78	0.06	0.15	0.25	Saccharide	0.00	0.04	0.04	0.21	0.12	0.52	0.09	k119_8221_k119_8221_1	PF00534	PF00534;PF13692
k119_18889	deepbgc	0.1.0	deepbgc	k119_18889_1-106.1	1	106	105	1	1	0	0.52231	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.11	0.30	0.22	0.03	0.31	k119_18889_k119_18889_1		PF00805
k119_10881	deepbgc	0.1.0	deepbgc	k119_10881_2773-2920.1	2773	2920	147	1	1	0	0.53412	antibacterial	0.84	0.09	0.17	0.23		0.00	0.08	0.07	0.32	0.20	0.07	0.30	k119_10881_k119_10881_8		PF00932
k119_10883	deepbgc	0.1.0	deepbgc	k119_10883_874-1305.1	874	1305	431	2	2	0	0.55351	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.32	0.21	0.03	0.33	k119_10883_k119_10883_2;k119_10883_k119_10883_3		PF03065;PF14251
k119_2911	deepbgc	0.1.0	deepbgc	k119_2911_235-943.1	235	943	708	1	2	0	0.51117	antibacterial	0.84	0.09	0.20	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_2911_k119_2911_2		PF05704;PF04488
k119_10891	deepbgc	0.1.0	deepbgc	k119_10891_2-419.1	2	419	417	1	1	0	0.50836	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_10891_k119_10891_1		PF02305
k119_21661	deepbgc	0.1.0	deepbgc	k119_21661_329-1004.1	329	1004	675	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_21661_k119_21661_1		PF03898
k119_18914	deepbgc	0.1.0	deepbgc	k119_18914_274-1807.1	274	1807	1533	2	4	2	0.69450	antibacterial	0.75	0.05	0.14	0.24	Saccharide	0.00	0.02	0.02	0.09	0.05	0.78	0.05	k119_18914_k119_18914_2;k119_18914_k119_18914_3	PF00535;PF00534	PF00534;PF13692;PF13524;PF00535
k119_10902	deepbgc	0.1.0	deepbgc	k119_10902_2222-2579.1	2222	2579	357	1	1	0	0.57064	antibacterial	0.86	0.07	0.17	0.25		0.00	0.09	0.14	0.32	0.19	0.02	0.29	k119_10902_k119_10902_5		PF12802
k119_13630	deepbgc	0.1.0	deepbgc	k119_13630_708-1614.1	708	1614	906	3	2	0	0.57310	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_13630_k119_13630_4;k119_13630_k119_13630_5;k119_13630_k119_13630_6		PF13619;PF17169
k119_27019	deepbgc	0.1.0	deepbgc	k119_27019_709-2847.1	709	2847	2138	4	6	1	0.70665	antibacterial	0.84	0.05	0.29	0.21	Saccharide	0.00	0.03	0.05	0.07	0.05	0.72	0.09	k119_27019_k119_27019_2;k119_27019_k119_27019_3;k119_27019_k119_27019_4;k119_27019_k119_27019_5	PF00535	PF00535;PF10111;PF13641;PF13469;PF07370;PF02810
k119_2939	deepbgc	0.1.0	deepbgc	k119_2939_0-1614.1	0	1614	1614	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_2939_k119_2939_1		PF09047
k119_18933	deepbgc	0.1.0	deepbgc	k119_18933_1056-1593.1	1056	1593	537	1	1	0	0.50418	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_18933_k119_18933_3		PF01391
k119_24365	deepbgc	0.1.0	deepbgc	k119_24365_5874-6309.1	5874	6309	435	1	1	0	0.52425	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_24365_k119_24365_8		PF13385
k119_16291	deepbgc	0.1.0	deepbgc	k119_16291_384-1041.1	384	1041	657	1	1	0	0.65206	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_16291_k119_16291_2		PF13759
k119_10920	deepbgc	0.1.0	deepbgc	k119_10920_1139-1559.1	1139	1559	420	1	1	0	0.66983	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_10920_k119_10920_4		PF00386
k119_18947	deepbgc	0.1.0	deepbgc	k119_18947_2-1133.1	2	1133	1131	1	1	0	0.52470	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_18947_k119_18947_1		PF02102
k119_284	deepbgc	0.1.0	deepbgc	k119_284_2-1085.1	2	1085	1083	1	1	0	0.57669	antibacterial	0.76	0.06	0.17	0.24		0.00	0.08	0.23	0.20	0.20	0.00	0.31	k119_284_k119_284_1		PF13191
k119_13662	deepbgc	0.1.0	deepbgc	k119_13662_0-1566.1	0	1566	1566	1	1	0	0.62213	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_13662_k119_13662_1		PF09899
k119_2962	deepbgc	0.1.0	deepbgc	k119_2962_1-1165.1	1	1165	1164	1	1	1	0.54416	antibacterial	0.89	0.06	0.16	0.23		0.00	0.03	0.29	0.12	0.39	0.01	0.18	k119_2962_k119_2962_1	PF04055	PF04055
k119_13676	deepbgc	0.1.0	deepbgc	k119_13676_235-2816.1	235	2816	2581	3	6	2	0.63612		0.48	0.28	0.16	0.10		0.02	0.02	0.39	0.07	0.11	0.00	0.40	k119_13676_k119_13676_2;k119_13676_k119_13676_3;k119_13676_k119_13676_4	PF08242;PF08241	PF11134;PF13489;PF02353;PF08241;PF08242;PF13649
k119_307	deepbgc	0.1.0	deepbgc	k119_307_877-1051.1	877	1051	174	1	1	0	0.57231	antibacterial	0.88	0.07	0.17	0.27		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_307_k119_307_4		PF10501
k119_16330	deepbgc	0.1.0	deepbgc	k119_16330_303-1161.1	303	1161	858	1	4	1	0.55657	antibacterial	0.75	0.06	0.15	0.25	Saccharide	0.00	0.03	0.05	0.08	0.04	0.76	0.05	k119_16330_k119_16330_2	PF00534	PF00534;PF13524;PF13692;PF13439
k119_24409	deepbgc	0.1.0	deepbgc	k119_24409_71-1247.1	71	1247	1176	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_24409_k119_24409_1		PF01766
k119_21709	deepbgc	0.1.0	deepbgc	k119_21709_452-1295.1	452	1295	843	3	2	0	0.61882	antibacterial	0.88	0.06	0.16	0.27		0.00	0.08	0.11	0.31	0.22	0.02	0.31	k119_21709_k119_21709_3;k119_21709_k119_21709_4;k119_21709_k119_21709_5		PF04545;PF00478
k119_8328	deepbgc	0.1.0	deepbgc	k119_8328_261-1011.1	261	1011	750	1	1	0	0.58000	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_8328_k119_8328_2		PF01507
k119_8328	deepbgc	0.1.0	deepbgc	k119_8328_3554-5477.1	3554	5477	1923	1	1	0	0.54301	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_8328_k119_8328_10		PF00722
k119_8334	deepbgc	0.1.0	deepbgc	k119_8334_662-1121.1	662	1121	459	1	1	0	0.52706	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_8334_k119_8334_3		PF01816
k119_10942	deepbgc	0.1.0	deepbgc	k119_10942_914-1502.1	914	1502	588	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_10942_k119_10942_2		PF07068
k119_325	deepbgc	0.1.0	deepbgc	k119_325_805-1042.1	805	1042	237	1	1	0	0.63818	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.14	0.31	0.21	0.03	0.28	k119_325_k119_325_4		PF03583
k119_10958	deepbgc	0.1.0	deepbgc	k119_10958_0-915.1	0	915	915	1	1	0	0.66491	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_10958_k119_10958_1		PF12708
k119_24440	deepbgc	0.1.0	deepbgc	k119_24440_2-1871.1	2	1871	1869	1	1	0	0.61754	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_24440_k119_24440_1		PF16803
k119_29834	deepbgc	0.1.0	deepbgc	k119_29834_641-1328.1	641	1328	687	1	2	1	0.53929	antibacterial	0.78	0.06	0.15	0.25	Saccharide	0.00	0.04	0.04	0.21	0.12	0.52	0.09	k119_29834_k119_29834_3	PF00534	PF13692;PF00534
k119_3018	deepbgc	0.1.0	deepbgc	k119_3018_582-1380.1	582	1380	798	2	6	1	0.79239		0.39	0.20	0.13	0.08	Terpene	0.01	0.00	0.20	0.07	0.16	0.00	0.56	k119_3018_k119_3018_3;k119_3018_k119_3018_4	PF08241	PF13489;PF02353;PF13847;PF13649;PF08241;PF00383
k119_8382	deepbgc	0.1.0	deepbgc	k119_8382_393-1158.1	393	1158	765	1	2	1	0.67443	antibacterial	0.76	0.10	0.13	0.17		0.00	0.04	0.21	0.20	0.12	0.01	0.43	k119_8382_k119_8382_3	PF08241	PF13489;PF08241
k119_5718	deepbgc	0.1.0	deepbgc	k119_5718_2-461.1	2	461	459	1	1	0	0.68077	antibacterial	0.87	0.05	0.20	0.25		0.00	0.08	0.15	0.29	0.20	0.03	0.30	k119_5718_k119_5718_1		PF13578
k119_13726	deepbgc	0.1.0	deepbgc	k119_13726_387-642.1	387	642	255	1	1	0	0.51070	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_13726_k119_13726_2		PF01471
k119_24458	deepbgc	0.1.0	deepbgc	k119_24458_2-1121.1	2	1121	1119	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_24458_k119_24458_1		PF00729
k119_21760	deepbgc	0.1.0	deepbgc	k119_21760_161-1097.1	161	1097	936	2	2	0	0.66887	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_21760_k119_21760_2;k119_21760_k119_21760_3		PF07336;PF09250
k119_3037	deepbgc	0.1.0	deepbgc	k119_3037_977-1172.1	977	1172	195	1	1	0	0.53024	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_3037_k119_3037_3		PF07651
k119_21771	deepbgc	0.1.0	deepbgc	k119_21771_973-1411.1	973	1411	438	1	1	0	0.55651	antibacterial	0.85	0.06	0.15	0.32		0.00	0.10	0.11	0.29	0.22	0.04	0.29	k119_21771_k119_21771_4		PF13384
k119_24468	deepbgc	0.1.0	deepbgc	k119_24468_7-1081.1	7	1081	1074	1	1	0	0.52425	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_24468_k119_24468_1		PF13385
k119_13736	deepbgc	0.1.0	deepbgc	k119_13736_53-1207.1	53	1207	1154	2	6	4	0.86732	antibacterial	0.58	0.15	0.17	0.09		0.01	0.01	0.20	0.11	0.15	0.18	0.35	k119_13736_k119_13736_2;k119_13736_k119_13736_3	PF08484;PF08242;PF00535;PF08241	PF00535;PF08484;PF13489;PF13847;PF08241;PF08242
k119_3045	deepbgc	0.1.0	deepbgc	k119_3045_114-561.1	114	561	447	1	1	0	0.56408	antibacterial	0.81	0.05	0.16	0.23		0.00	0.07	0.26	0.27	0.18	0.01	0.25	k119_3045_k119_3045_1		PF13302
k119_369	deepbgc	0.1.0	deepbgc	k119_369_412-1000.1	412	1000	588	1	1	0	0.50836	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_369_k119_369_2		PF02305
k119_372	deepbgc	0.1.0	deepbgc	k119_372_16-226.1	16	226	210	1	1	0	0.58624	antibacterial	0.85	0.09	0.16	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_372_k119_372_1		PF06739
k119_18990	deepbgc	0.1.0	deepbgc	k119_18990_109-718.1	109	718	609	1	1	0	0.71323	antibacterial	0.86	0.07	0.17	0.25		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_18990_k119_18990_1		PF05050
k119_24500	deepbgc	0.1.0	deepbgc	k119_24500_678-1524.1	678	1524	846	1	1	0	0.79474	antibacterial	0.86	0.07	0.17	0.25		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_24500_k119_24500_2		PF05050
k119_381	deepbgc	0.1.0	deepbgc	k119_381_8-941.1	8	941	933	1	1	0	0.60477	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_381_k119_381_1		PF01764
k119_21813	deepbgc	0.1.0	deepbgc	k119_21813_452-752.1	452	752	300	1	2	1	0.53839	antibacterial	0.86	0.05	0.16	0.25	Saccharide	0.00	0.06	0.03	0.18	0.11	0.51	0.14	k119_21813_k119_21813_2	PF00535	PF00535;PF13704
k119_13766	deepbgc	0.1.0	deepbgc	k119_13766_15-276.1	15	276	261	1	1	0	0.50515	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_13766_k119_13766_1		PF17574
k119_10976	deepbgc	0.1.0	deepbgc	k119_10976_172-1669.1	172	1669	1497	1	1	0	0.72585	antibacterial	0.87	0.06	0.17	0.26		0.00	0.08	0.05	0.32	0.21	0.07	0.32	k119_10976_k119_10976_2		PF13229
k119_8426	deepbgc	0.1.0	deepbgc	k119_8426_621-1122.1	621	1122	501	1	1	0	0.55075	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	k119_8426_k119_8426_3		PF06525
